,index,adj neg air pressure raw,adj neg air pressure,current alarm mode,cont air counts raw,cont air counts,makeup wtr cond down raw,makeup wtr cond down,makeup wtr cond up raw,makeup wtr cond up,makeup wtr temp down,makeup wtr temp down raw,makeup wtr temp up,makeup wtr temp up raw,DAS health index,0-15 channel error,16-31 channel error status,error detection status 2,card temperature 2,error detection status 3,card temperature 3,error detection status 4,card temperature 4,error detection status 5,card temperature 5,fc positioning 10V supply,fiss-active-state,fiss-position,mag-current,mag-current-raw,mstat,nfd-1-cps,nfd-1cps-raw,nfd-1-cr,nfd-1-cr-raw,nfd-2-cr,nfd-2-cr-raw,nfd-2-log,nfd-2-log-raw,nfd-3-pwr,nfd-3-pwr-raw,nfd-3-pwr-rng,nfd-4-flux,nfd-4-flux-raw,ram-con-lvl,rom-con-lvl-raw,ram-pool-lvl,ram-pool-lvl-raw,ram-wtr-lvl,ram-wtr-lvl-raw,rcs-scram-rel-q,rcs-scram-st-q,rr-active-state,rr-position,rtpbtempa_00,rtpbtempb_00,rtpctempa_00,rtpctempb_00,rtphactcnta_00,rtphactcntb_00,src-active-state,src-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position,ack-button,manual-scram
6462,8930.0,1.7604,0.0951,1.0,0.0796,1.2013,1.9935,0.9935,2.2584,1.2584,25.1121,2.0045,24.8274,1.9931,100.0,0.0,0.0,0.0,24.5,0.0,25.75,0.0,25.625,0.0,24.625,10.0,0.0,0.0098,0.01,0.001,2.0,4.1329,1.2465,-0.0581,1.3573,0.0152,1.3653,1.004e-05,1.0009,0.0001,2.0636,12.0,0.0644,1.0017,0.124,2.3154,0.0062,1.0124,0.0825,2.1381,0.0,0.0,0.0,-0.1436,25.0,24.0,37.0,37.0,13.0,0.0,0.0,0.0,0.0,-0.0095,0.0,0.0118,0.0,0.0
6463,8931.0,1.7586,0.0948,1.0,0.0797,1.2015,1.993,0.993,2.2581,1.2581,25.2685,2.0107,24.8399,1.9936,100.0,0.0,0.0,0.0,24.5,0.0,25.75,0.0,25.75,0.0,24.625,10.0,0.0,0.0097,0.0095,0.0009,2.0,4.2687,1.2521,0.001,1.3637,0.0063,1.3643,1.005e-05,1.0011,0.0001,2.0593,12.0,0.0686,1.0018,0.1072,2.2521,0.0061,1.0041,0.0719,2.0785,0.0,0.0,0.0,-0.1436,25.0,24.0,37.0,37.0,15.0,0.0,0.0,0.0,0.0,-0.0092,0.0,0.0122,0.0,0.0
6464,8932.0,1.7519,0.094,1.0,0.0797,1.2014,1.9933,0.9933,2.2587,1.2587,25.3338,2.0134,24.8263,1.9931,100.0,0.0,0.0,0.0,24.375,0.0,25.625,0.0,25.75,0.0,24.625,10.0,0.0,0.0098,0.0095,0.001,2.0,4.3272,1.2545,0.004,1.3641,0.0256,1.3664,1.005e-05,1.0011,0.0001,2.0637,12.0,0.0687,1.0018,0.1249,2.3185,0.0062,1.011,0.0793,2.1211,0.0,0.0,0.0,-0.1437,25.0,24.0,37.0,37.0,14.0,0.0,0.0,0.0,0.0,-0.0097,0.0,0.0121,0.0,0.0
6465,8933.0,1.7506,0.0938,1.0,0.0796,1.2012,1.9937,0.9937,2.2589,1.2589,25.2478,2.0099,24.8154,1.9926,100.0,0.0,0.0,0.0,24.5,0.0,25.75,0.0,25.625,0.0,24.75,10.0,0.0,0.0096,0.0094,0.0009,2.0,4.2871,1.2529,0.0229,1.3661,0.0158,1.3654,1.005e-05,1.0011,0.0001,2.0662,12.0,0.0674,1.0018,0.1273,2.3268,0.0058,0.9865,0.0702,2.068,0.0,0.0,0.0,-0.1433,25.0,24.0,37.0,37.0,15.0,0.0,0.0,0.0,0.0,-0.009,0.0,0.0121,0.0,0.0
6466,8934.0,1.7559,0.0945,1.0,0.0796,1.2011,1.9937,0.9937,2.2589,1.2589,25.1359,2.0054,24.8111,1.9924,100.0,0.0,0.0,0.0,24.375,0.0,25.75,0.0,25.625,0.0,24.75,10.0,0.0,0.0099,0.0096,0.001,2.0,4.2679,1.2521,-0.0258,1.3608,0.0088,1.3646,1.004e-05,1.0009,0.0001,2.0625,12.0,0.0638,1.0017,0.1891,2.4986,0.0055,0.9648,0.092,2.1858,0.0,0.0,0.0,-0.1433,25.0,24.0,37.0,37.0,16.0,0.0,0.0,0.0,0.0,-0.0094,0.0,0.012,0.0,0.0
6467,8935.0,1.7603,0.095,1.0,0.0796,1.2011,1.9936,0.9936,2.2586,1.2586,25.0877,2.0035,24.8195,1.9928,100.0,0.0,0.0,0.0,24.5,0.0,25.75,0.0,25.625,0.0,24.75,10.0,0.0,0.0099,0.0095,0.0009,2.0,4.2573,1.2517,-0.0244,1.361,0.0267,1.3666,1.005e-05,1.0011,0.0001,2.0623,12.0,0.0661,1.0018,0.1376,2.3606,0.0065,1.034,0.1096,2.2618,0.0,0.0,0.0,-0.1436,25.0,24.0,37.0,37.0,13.0,0.0,0.0,0.0,0.0,-0.0094,0.0,0.0117,0.0,0.0
6468,8936.0,1.7748,0.0968,1.0,0.0797,1.2014,1.9931,0.9931,2.2581,1.2581,25.2251,2.009,24.8384,1.9935,100.0,0.0,0.0,0.0,24.5,0.0,25.75,0.0,25.75,0.0,24.75,10.0,0.0,0.0099,0.0098,0.001,2.0,4.3127,1.2539,0.0184,1.3656,0.0147,1.3652,1.004e-05,1.001,0.0001,2.0633,12.0,0.0662,1.0018,0.1641,2.4371,0.0061,1.0058,0.0922,2.1868,0.0,0.0,0.0,-0.1433,25.0,24.0,37.0,37.0,13.0,0.0,0.0,0.0,0.0,-0.0097,0.0,0.0118,0.0,0.0
6469,8937.0,1.7867,0.0983,1.0,0.0796,1.2011,1.9931,0.9931,2.2586,1.2586,25.3262,2.013,24.8279,1.9931,100.0,0.0,0.0,0.0,24.5,0.0,25.75,0.0,25.625,0.0,24.625,10.0,0.0,0.0096,0.0097,0.0009,2.0,4.2977,1.2533,0.0191,1.3657,0.0063,1.3643,1.004e-05,1.0009,0.0001,2.0649,12.0,0.0602,1.0016,0.1236,2.3137,0.0068,1.0565,0.0861,2.1569,0.0,0.0,0.0,-0.1435,25.0,24.0,37.0,37.0,16.0,0.0,0.0,0.0,0.0,-0.0094,0.0,0.0118,0.0,0.0
6470,8938.0,1.7967,0.0996,1.0,0.0793,1.2004,1.9936,0.9936,2.259,1.259,25.2678,2.0107,24.8149,1.9926,100.0,0.0,0.0,0.0,24.375,0.0,25.75,0.0,25.625,0.0,24.625,10.0,0.0,0.0096,0.0097,0.001,2.0,4.315,1.254,0.0266,1.3665,0.0218,1.366,1.004e-05,1.0009,0.0001,2.0615,12.0,0.0614,1.0016,0.1422,2.3747,0.0059,0.9934,0.0879,2.1657,0.0,0.0,0.0,-0.1437,25.0,24.0,37.0,37.0,13.0,0.0,0.0,0.0,0.0,-0.0098,0.0,0.0121,0.0,0.0
6471,8939.0,1.7963,0.0995,1.0,0.0797,1.2014,1.9937,0.9937,2.2589,1.2589,25.1619,2.0065,24.8133,1.9925,100.0,0.0,0.0,0.0,24.5,0.0,25.75,0.0,25.625,0.0,24.625,10.0,0.0,0.0092,0.0098,0.001,2.0,4.3395,1.255,0.0322,1.3672,0.0121,1.365,1.004e-05,1.0009,0.0001,2.0581,12.0,0.0621,1.0017,0.1211,2.305,0.0058,0.9857,0.099,2.2174,0.0,0.0,0.0,-0.1435,25.0,24.0,37.0,37.0,14.0,0.0,0.0,0.0,0.0,-0.0098,0.0,0.0121,0.0,0.0
6472,8940.0,1.7916,0.099,1.0,0.0795,1.2009,1.9938,0.9938,2.2586,1.2586,25.0885,2.0035,24.8259,1.993,100.0,0.0,0.0,0.0,24.5,0.0,25.75,0.0,25.625,0.0,24.75,10.0,0.0,0.0086,0.0099,0.001,2.0,4.3024,1.2535,-0.002,1.3634,0.0232,1.3662,1.004e-05,1.0009,0.0001,2.0638,12.0,0.063,1.0017,0.122,2.3081,0.0062,1.0142,0.0922,2.1865,0.0,0.0,0.0,-0.1435,25.0,24.0,37.0,37.0,14.0,0.0,0.0,0.0,0.0,-0.0095,0.0,0.0118,0.0,0.0
6473,8941.0,1.7924,0.099,1.0,0.0796,1.2012,1.9931,0.9931,2.2585,1.2585,25.2145,2.0086,24.8361,1.9934,100.0,0.0,0.0,0.0,24.625,0.0,25.75,0.0,25.625,0.0,24.75,10.0,0.0,0.0096,0.01,0.001,2.0,4.2693,1.2521,0.0006,1.3637,0.0223,1.3661,1.004e-05,1.001,0.0001,2.0653,12.0,0.0675,1.0018,0.1674,2.4457,0.006,1.0015,0.0943,2.1966,0.0,0.0,0.0,-0.1433,25.0,24.0,37.0,37.0,13.0,0.0,0.0,0.0,0.0,-0.0095,0.0,0.0119,0.0,0.0
6474,8942.0,1.7883,0.0985,1.0,0.0797,1.2016,1.9931,0.9931,2.2589,1.2589,25.3353,2.0134,24.829,1.9932,100.0,0.0,0.0,0.0,24.625,0.0,25.875,0.0,25.75,0.0,24.75,10.0,0.0,0.0103,0.0097,0.001,2.0,4.3631,1.2559,0.0608,1.3703,0.0124,1.365,1.005e-05,1.0011,0.0001,2.0618,12.0,0.0702,1.0019,0.1939,2.5094,0.0055,0.9589,0.0806,2.1283,0.0,0.0,0.0,-0.1434,25.0,24.0,37.0,37.0,14.0,0.0,0.0,0.0,0.0,-0.0096,0.0,0.0121,0.0,0.0
6475,8943.0,1.7861,0.0983,1.0,0.0797,1.2014,1.9936,0.9936,2.259,1.259,25.2854,2.0114,24.8176,1.9927,100.0,0.0,0.0,0.0,24.5,0.0,25.875,0.0,25.625,0.0,24.625,10.0,0.0,0.01,0.0092,0.0009,2.0,4.3755,1.2564,0.1146,1.3761,0.0278,1.3667,1.005e-05,1.0011,0.0001,2.0574,12.0,0.0665,1.0018,0.1762,2.4678,0.0064,1.0258,0.0759,2.1023,0.0,0.0,0.0,-0.1434,25.0,24.0,37.0,37.0,15.0,0.0,0.0,0.0,0.0,-0.0098,0.0,0.0118,0.0,0.0
6476,8944.0,1.7799,0.0975,1.0,0.0795,1.201,1.9937,0.9937,2.2589,1.2589,25.164,2.0066,24.8123,1.9925,100.0,0.0,0.0,0.0,24.5,0.0,25.75,0.0,25.625,0.0,24.75,10.0,0.0,0.0097,0.0091,0.0009,2.0,4.4711,1.2602,0.1172,1.3764,0.0204,1.3659,1.004e-05,1.001,0.0001,2.0637,12.0,0.0649,1.0017,0.1821,2.4822,0.0057,0.9765,0.083,2.1412,0.0,0.0,0.0,-0.1431,25.0,24.0,37.0,37.0,13.0,0.0,0.0,0.0,0.0,-0.0094,0.0,0.0117,0.0,0.0
6477,8945.0,1.7797,0.0975,1.0,0.0794,1.2007,1.9937,0.9937,2.2588,1.2588,25.0729,2.0029,24.8159,1.9926,100.0,0.0,0.0,0.0,24.5,0.0,25.75,0.0,25.75,0.0,24.75,10.0,0.0,0.0096,0.0096,0.001,2.0,4.3851,1.2568,0.0451,1.3686,0.0114,1.3649,1.004e-05,1.0009,0.0001,2.0648,12.0,0.0627,1.0017,0.1511,2.4011,0.0057,0.9801,0.08,2.1247,0.0,0.0,0.0,-0.1432,25.0,24.0,37.0,37.0,14.0,0.0,0.0,0.0,0.0,-0.0093,0.0,0.012,0.0,0.0
6478,8946.0,1.7833,0.0979,1.0,0.0794,1.2006,1.9933,0.9933,2.2586,1.2586,25.159,2.0064,24.8331,1.9933,100.0,0.0,0.0,0.0,24.375,0.0,25.75,0.0,25.625,0.0,24.625,10.0,0.0,0.0096,0.0094,0.0009,2.0,4.3597,1.2558,0.0241,1.3663,0.0265,1.3665,1.005e-05,1.0011,0.0001,2.064,12.0,0.0668,1.0018,0.131,2.3391,0.0059,0.9956,0.0829,2.1402,0.0,0.0,0.0,-0.1431,25.0,24.0,37.0,37.0,14.0,0.0,0.0,0.0,0.0,-0.0095,0.0,0.0122,0.0,0.0
6479,8947.0,1.7917,0.099,1.0,0.0794,1.2006,1.993,0.993,2.2587,1.2587,25.3232,2.0129,24.8323,1.9933,100.0,0.0,0.0,0.0,24.5,0.0,25.75,0.0,25.625,0.0,24.875,10.0,0.0,0.0097,0.0093,0.0009,2.0,4.2886,1.2529,-0.0521,1.3579,0.0225,1.3661,1.004e-05,1.001,0.0001,2.0609,12.0,0.0637,1.0017,0.1153,2.2838,0.006,0.9983,0.0863,2.158,0.0,0.0,0.0,-0.1434,25.0,24.0,37.0,37.0,14.0,0.0,0.0,0.0,0.0,-0.0097,0.0,0.0116,0.0,0.0
6480,20664.0,1.7312,0.0914,1.0,0.0799,1.2019,1.9944,0.9944,2.2607,1.2607,25.1229,2.0049,24.8284,1.9931,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,25.875,0.0,25.0,10.0,0.0,0.0096,52.6714,5.2671,2.0,16197.8818,2.6838,0.147,1.3797,0.21,1.3865,0.0352,2.8971,0.0366,1.9771,7.0,0.0663,1.0018,0.1716,2.4563,0.0067,1.0455,0.058,1.9853,0.0,0.0,0.0,60.022,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5821,0.0,43.1024,0.0,0.0
6481,20665.0,1.7322,0.0915,1.0,0.0799,1.202,1.994,0.994,2.2606,1.2606,25.1624,2.0065,24.8496,1.994,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,25.875,0.0,25.0,10.0,0.0,0.0096,52.6712,5.2671,2.0,16248.7813,2.6843,0.189,1.3843,0.2241,1.3881,0.0353,2.8976,0.0367,1.9794,7.0,0.0648,1.0017,0.1935,2.5086,0.0063,1.0201,0.0542,1.9561,0.0,0.0,0.0,60.0224,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5823,0.0,43.103,0.0,0.0
6482,20666.0,1.7363,0.092,1.0,0.0799,1.2019,1.9938,0.9938,2.2602,1.2602,25.3301,2.0132,24.8555,1.9942,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,26.0,0.0,25.0,10.0,0.0,0.0093,52.6713,5.2671,2.0,16239.5957,2.6842,0.0976,1.3743,0.2203,1.3877,0.0353,2.8982,0.0368,1.9813,7.0,0.0644,1.0017,0.1711,2.4551,0.0056,0.9704,0.0511,1.9303,0.0,0.0,0.0,60.0227,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5818,0.0,43.1029,0.0,0.0
6483,20667.0,1.7392,0.0924,1.0,0.08,1.2022,1.9942,0.9942,2.2606,1.2606,25.3386,2.0135,24.839,1.9936,100.0,0.0,0.0,0.0,24.875,0.0,26.25,0.0,25.875,0.0,25.0,10.0,0.0,0.0096,52.6709,5.2671,2.0,16279.1162,2.6847,0.1496,1.38,0.2292,1.3886,0.0354,2.8988,0.0369,1.9827,7.0,0.0709,1.0019,0.1764,2.4684,0.0058,0.9878,0.0533,1.9484,0.0,0.0,0.0,60.0221,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5822,0.0,43.1025,0.0,0.0
6484,20668.0,1.7422,0.0928,1.0,0.0799,1.202,1.994,0.994,2.2609,1.2609,25.2446,2.0098,24.8268,1.9931,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,26.0,0.0,25.0,10.0,0.0,0.0099,52.671,5.2671,2.0,16318.71,2.6851,0.2525,1.3912,0.2295,1.3887,0.0355,2.8991,0.0369,1.9848,7.0,0.063,1.0017,0.1649,2.4391,0.0058,0.9838,0.0458,1.8826,0.0,0.0,0.0,60.0221,25.0,25.0,38.0,37.0,16.0,0.0,0.0,183.0,0.0,62.582,0.0,43.1028,0.0,0.0
6485,20669.0,1.7441,0.093,1.0,0.0799,1.2019,1.9942,0.9942,2.2607,1.2607,25.1342,2.0054,24.8225,1.9929,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,26.0,0.0,25.0,10.0,0.0,0.0102,52.6714,5.2671,2.0,16364.5752,2.6856,0.193,1.3847,0.2353,1.3893,0.0355,2.8996,0.037,1.987,7.0,0.0633,1.0017,0.1452,2.3838,0.0064,1.0277,0.0504,1.9243,0.0,0.0,0.0,60.0214,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5816,0.0,43.1024,0.0,0.0
6486,20670.0,1.7509,0.0939,1.0,0.0798,1.2017,1.9941,0.9941,2.2605,1.2605,25.1476,2.0059,24.8478,1.9939,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,26.0,0.0,25.0,10.0,0.0,0.0088,52.6713,5.2671,2.0,16370.1465,2.6856,0.1461,1.3796,0.2378,1.3896,0.0356,2.9001,0.0371,1.9899,7.0,0.0635,1.0017,0.1223,2.3094,0.007,1.065,0.0453,1.8784,0.0,0.0,0.0,60.0221,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5822,0.0,43.1024,0.0,0.0
6487,20671.0,1.7629,0.0954,1.0,0.0799,1.2019,1.9938,0.9938,2.2603,1.2603,25.3191,2.0128,24.8571,1.9943,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,26.0,0.0,25.0,10.0,0.0,0.0095,52.6713,5.2671,2.0,16411.9219,2.6861,0.2063,1.3861,0.233,1.3891,0.0357,2.9006,0.0372,1.9915,7.0,0.066,1.0018,0.1187,2.2962,0.0055,0.9626,0.0435,1.8601,0.0,0.0,0.0,60.0223,25.0,25.0,38.0,37.0,12.0,0.0,0.0,183.0,0.0,62.5818,0.0,43.1025,0.0,0.0
6488,20672.0,1.7683,0.096,1.0,0.08,1.2021,1.9941,0.9941,2.2607,1.2607,25.3439,2.0138,24.8417,1.9937,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,26.0,0.0,25.0,10.0,0.0,0.0094,52.6709,5.2671,2.0,16471.4023,2.6867,0.2352,1.3893,0.2292,1.3886,0.0358,2.9012,0.0373,1.994,7.0,0.0676,1.0018,0.1281,2.3295,0.0059,0.9934,0.0394,1.8173,0.0,0.0,0.0,60.0217,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5819,0.0,43.1021,0.0,0.0
6489,20673.0,1.7679,0.096,1.0,0.08,1.2022,1.9944,0.9944,2.2604,1.2604,25.2552,2.0102,24.8336,1.9933,100.0,0.0,0.0,0.0,24.875,0.0,26.25,0.0,26.0,0.0,25.0,10.0,0.0,0.0096,52.6712,5.2671,2.0,16474.4102,2.6867,0.1584,1.3809,0.2221,1.3879,0.0359,2.9017,0.0373,1.9958,7.0,0.0704,1.0019,0.1229,2.3115,0.0056,0.9676,0.0381,1.8033,0.0,0.0,0.0,60.0217,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5825,0.0,43.1023,0.0,0.0
6490,20674.0,1.7659,0.0957,1.0,0.0801,1.2025,1.9945,0.9945,2.2608,1.2608,25.1458,2.0058,24.8314,1.9933,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,26.0,0.0,25.0,10.0,0.0,0.0095,52.6711,5.2671,2.0,16474.8164,2.6867,0.1517,1.3802,0.2226,1.3879,0.0359,2.9022,0.0374,1.9978,7.0,0.0705,1.0019,0.121,2.3046,0.006,0.9989,0.0407,1.8314,0.0,0.0,0.0,60.0224,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5818,0.0,43.1023,0.0,0.0
6491,20675.0,1.7659,0.0957,1.0,0.0799,1.2019,1.9939,0.9939,2.2606,1.2606,25.1353,2.0054,24.8411,1.9936,100.0,0.0,0.0,0.0,24.875,0.0,26.25,0.0,26.0,0.0,25.125,10.0,0.0,0.01,52.6712,5.2671,2.0,16538.7266,2.6874,0.224,1.3881,0.2277,1.3885,0.036,2.9027,0.0375,1.9999,7.0,0.0694,1.0019,0.1195,2.2992,0.0069,1.0637,0.0464,1.8886,0.0,0.0,0.0,60.0224,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5823,0.0,43.1024,0.0,0.0
6492,20676.0,1.7648,0.0956,1.0,0.0797,1.2015,1.9936,0.9936,2.2604,1.2604,25.2773,2.0111,24.8535,1.9941,100.0,0.0,0.0,0.0,24.875,0.0,26.25,0.0,26.0,0.0,25.0,10.0,0.0,0.0097,52.6711,5.2671,2.0,16555.8496,2.6876,0.232,1.3889,0.2224,1.3879,0.0361,2.9031,0.0376,2.0022,7.0,0.0695,1.0019,0.1091,2.2598,0.0055,0.9659,0.0455,1.8803,0.0,0.0,0.0,60.0221,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5819,0.0,43.1022,0.0,0.0
6493,20677.0,1.757,0.0946,1.0,0.0797,1.2015,1.994,0.994,2.2609,1.2609,25.3496,2.014,24.8427,1.9937,100.0,0.0,0.0,0.0,24.875,0.0,26.25,0.0,26.125,0.0,25.0,10.0,0.0,0.0097,52.6708,5.2671,2.0,16629.6328,2.6884,0.266,1.3927,0.2207,1.3877,0.0362,2.9036,0.0377,2.0041,7.0,0.0656,1.0017,0.0947,2.198,0.006,1.001,0.0412,1.8364,0.0,0.0,0.0,60.0218,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5818,0.0,43.1025,0.0,0.0
6494,20678.0,1.7524,0.0941,1.0,0.0798,1.2016,1.9944,0.9944,2.2609,1.2609,25.2875,2.0115,24.8331,1.9933,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,26.0,0.0,25.0,10.0,0.0,0.0094,52.671,5.2671,2.0,16639.541,2.6885,0.2512,1.391,0.2245,1.3881,0.0362,2.9039,0.0377,2.0056,7.0,0.0661,1.0018,0.0987,2.2164,0.0064,1.0305,0.0483,1.906,0.0,0.0,0.0,60.0227,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5817,0.0,43.1022,0.0,0.0
6495,20679.0,1.7531,0.0941,1.0,0.0799,1.2021,1.994,0.994,2.2608,1.2608,25.157,2.0063,24.8209,1.9928,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,26.0,0.0,25.0,10.0,0.0,0.009,52.6709,5.2671,2.0,16680.8574,2.6889,0.185,1.3838,0.2277,1.3885,0.0363,2.9046,0.0378,2.0081,7.0,0.0697,1.0019,0.0923,2.1872,0.0054,0.9543,0.0457,1.8818,0.0,0.0,0.0,60.0228,25.0,25.0,38.0,37.0,12.0,0.0,0.0,183.0,0.0,62.5821,0.0,43.103,0.0,0.0
6496,20680.0,1.762,0.0952,1.0,0.0799,1.2019,1.9941,0.9941,2.2605,1.2605,25.1152,2.0046,24.8353,1.9934,100.0,0.0,0.0,0.0,24.875,0.0,26.25,0.0,26.0,0.0,25.0,10.0,0.0,0.0097,52.6707,5.267,2.0,16657.7754,2.6886,0.1123,1.3759,0.2237,1.388,0.0364,2.9051,0.0379,2.0102,7.0,0.0701,1.0019,0.086,2.1562,0.0057,0.9744,0.0434,1.8594,0.0,0.0,0.0,60.0227,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5827,0.0,43.1029,0.0,0.0
6497,20681.0,1.7659,0.0957,1.0,0.0798,1.2016,1.9938,0.9938,2.2605,1.2605,25.2676,2.0107,24.8564,1.9943,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,26.0,0.0,25.125,10.0,0.0,0.009,52.6707,5.2671,2.0,16697.877,2.6891,0.22,1.3876,0.2211,1.3878,0.0365,2.9055,0.038,2.012,7.0,0.0688,1.0018,0.0843,2.1476,0.0063,1.02,0.041,1.8349,0.0,0.0,0.0,60.0217,25.0,25.0,38.0,37.0,15.0,0.0,0.0,183.0,0.0,62.5826,0.0,43.102,0.0,0.0
6498,20682.0,1.7643,0.0955,1.0,0.0798,1.2016,1.994,0.994,2.2609,1.2609,25.3525,2.0141,24.8438,1.9938,100.0,0.0,0.0,0.0,24.875,0.0,26.25,0.0,25.875,0.0,25.125,10.0,0.0,0.0087,52.6709,5.2671,2.0,16781.3887,2.6899,0.3257,1.3992,0.2086,1.3864,0.0365,2.9056,0.038,2.0139,7.0,0.0654,1.0017,0.0751,2.0974,0.0059,0.9963,0.0396,1.8199,0.0,0.0,0.0,60.0219,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5824,0.0,43.1024,0.0,0.0
6499,20683.0,1.7697,0.0962,1.0,0.0797,1.2014,1.9941,0.9941,2.2609,1.2609,25.296,2.0118,24.8282,1.9931,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,25.875,0.0,25.125,10.0,0.0,0.0093,52.6711,5.2671,2.0,16863.9063,2.6908,0.4522,1.413,0.2193,1.3876,0.0366,2.9061,0.0381,2.0156,7.0,0.0654,1.0017,0.1213,2.3058,0.0056,0.9734,0.0408,1.8326,0.0,0.0,0.0,60.022,25.0,25.0,38.0,37.0,15.0,0.0,0.0,183.0,0.0,62.5826,0.0,43.1024,0.0,0.0
6500,20684.0,1.7795,0.0974,1.0,0.0797,1.2013,1.9945,0.9945,2.2607,1.2607,25.171,2.0068,24.8304,1.9932,100.0,0.0,0.0,0.0,25.0,0.0,26.125,0.0,25.875,0.0,25.0,10.0,0.0,0.0093,52.6711,5.2671,2.0,16935.1328,2.6915,0.3741,1.4044,0.2281,1.3885,0.0367,2.9068,0.0382,2.018,7.0,0.063,1.0017,0.1135,2.2769,0.0057,0.9769,0.0505,1.9253,0.0,0.0,0.0,60.0228,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5821,0.0,43.1028,0.0,0.0
6501,20685.0,1.7869,0.0984,1.0,0.0797,1.2014,1.9943,0.9943,2.2606,1.2606,25.1044,2.0042,24.837,1.9935,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,25.875,0.0,25.0,10.0,0.0,0.0096,52.6708,5.267,2.0,16931.1133,2.6915,0.2041,1.3859,0.2196,1.3876,0.0367,2.907,0.0382,2.0193,7.0,0.0594,1.0016,0.1261,2.3225,0.0064,1.0299,0.0492,1.9137,0.0,0.0,0.0,60.0214,25.0,25.0,38.0,37.0,13.0,0.0,0.0,183.0,0.0,62.5828,0.0,43.1023,0.0,0.0
6502,20686.0,1.7942,0.0993,1.0,0.0796,1.2012,1.9935,0.9935,2.2604,1.2604,25.2299,2.0092,24.8501,1.994,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,26.0,0.0,25.25,10.0,0.0,0.0098,52.6709,5.2671,2.0,16925.8613,2.6914,0.1642,1.3816,0.2231,1.388,0.0368,2.9075,0.0383,2.0216,7.0,0.0598,1.0016,0.134,2.349,0.0056,0.9709,0.0476,1.8995,0.0,0.0,0.0,60.0216,25.0,25.0,38.0,37.0,14.0,0.0,0.0,183.0,0.0,62.5823,0.0,43.1027,0.0,0.0
6503,20687.0,1.787,0.0984,1.0,0.0796,1.2013,1.9937,0.9937,2.2608,1.2608,25.3508,2.014,24.8491,1.994,100.0,0.0,0.0,0.0,25.0,0.0,26.125,0.0,26.0,0.0,25.0,10.0,0.0,0.0095,52.6709,5.2671,2.0,16944.9902,2.6916,0.1591,1.381,0.2208,1.3877,0.0368,2.9078,0.0384,2.0236,7.0,0.0621,1.0017,0.1085,2.2573,0.006,1.0005,0.0479,1.9018,0.0,0.0,0.0,60.0222,25.0,25.0,38.0,37.0,16.0,0.0,0.0,183.0,0.0,62.5825,0.0,43.1024,0.0,0.0
6504,20688.0,1.7736,0.0967,1.0,0.0799,1.2019,1.9942,0.9942,2.2609,1.2609,25.2968,2.0119,24.833,1.9933,100.0,0.0,0.0,0.0,24.875,0.0,26.125,0.0,26.0,0.0,25.0,10.0,0.0,0.0092,52.6713,5.2671,2.0,16983.0098,2.692,0.2229,1.388,0.2296,1.3887,0.037,2.9087,0.0385,2.0266,7.0,0.067,1.0018,0.1967,2.5156,0.0068,1.0531,0.0426,1.851,0.0,0.0,0.0,60.0221,25.0,25.0,38.0,37.0,12.0,0.0,0.0,183.0,0.0,62.5818,0.0,43.1022,0.0,0.0
