CAM-CNT,NFD-1-CPS,cam-cnt_abnormal
1.2009,7.5174,0
1.2013,7.4741,0
1.2017,7.6139,0
1.2013,7.7582,0
1.2001,7.7452,0
1.2005,7.9483,0
1.2017,7.9968,0
1.2018,8.0763,0
1.2019,8.1371,0
1.2022,8.0798,0
1.2007,7.9774,0
1.2015,7.8396,0
1.201,7.754,0
1.2015,7.78,0
1.2013,7.8057,0
1.2016,7.8228,0
1.2015,7.6824,0
1.2012,7.7036,0
1.2002,7.771,0
1.2016,7.7082,0
1.2017,7.5802,0
1.202,7.6662,0
1.2021,7.608,0
1.2017,7.6352,0
1.201,7.6167,0
1.2013,7.6229,0
1.2013,7.687,0
1.2016,7.6039,0
1.2015,7.5468,0
1.2011,7.4974,0
1.201,7.4866,0
1.2016,7.5147,0
1.2017,7.5425,0
1.2022,7.7049,0
1.2014,7.7296,0
1.202,7.7314,0
1.2019,7.7504,0
1.2016,7.6787,0
1.2011,7.5836,0
1.201,7.6339,0
1.2013,7.8343,0
1.202,7.8708,0
1.202,7.839,0
1.2022,7.9044,0
1.2017,8.0161,0
1.2014,8.0824,0
1.2016,8.0137,0
1.2017,8.0151,0
1.2015,7.9697,0
1.2016,7.9821,0
1.2017,8.0593,0
1.2017,8.0565,0
1.2009,8.0463,0
1.2007,8.0235,0
1.2007,8.1035,0
1.2019,8.1373,0
1.202,7.9935,0
1.2019,7.8946,0
1.2016,7.9978,0
1.202,7.9828,0
1.202,8.0176,0
1.202,7.9875,0
1.201,8.0006,0
1.2008,7.953,0
1.2021,7.9261,0
1.2017,7.7499,0
1.2019,7.7911,0
1.2017,7.8369,0
1.2016,7.8639,0
1.2014,7.981,0
1.2014,8.0028,0
1.2017,7.9512,0
1.2019,8.1662,0
1.2017,8.091,0
1.2014,8.0585,0
1.2013,8.0976,0
1.2022,8.3046,0
1.2011,8.2994,0
1.2004,8.2598,0
1.2014,8.1395,0
1.2014,7.9845,0
1.2011,7.8502,0
1.2014,7.7459,0
1.2018,7.6229,0
1.2015,7.804,0
1.2016,7.9774,0
1.2008,7.7558,0
1.2018,7.6393,0
1.2016,7.6638,0
1.2016,7.7059,0
1.2017,7.5608,0
1.2012,7.5908,0
1.2009,7.6151,0
1.2014,7.63,0
1.2017,7.6515,0
1.2013,7.5753,0
1.2014,7.483,0
1.2018,7.5616,0
1.2016,7.6876,0
1.2018,7.6819,0
1.2013,7.5822,0
1.2015,7.5251,0
1.2017,7.4995,0
1.2016,7.3879,0
1.2017,7.4367,0
1.2006,7.4562,0
1.2011,7.5708,0
1.2016,7.8811,0
1.2008,7.9583,0
1.2019,7.8911,0
1.2015,8.0308,0
1.2016,8.1294,0
1.2014,8.3809,0
1.2015,8.3966,0
1.2016,8.2968,0
1.2017,8.1639,0
1.2016,8.1449,0
1.2014,8.0348,0
1.2018,8.0006,0
1.2017,7.995,0
1.2013,8.1105,0
1.2016,8.0523,0
1.2015,7.9306,0
1.2005,7.9286,0
1.2016,7.8295,0
1.2009,7.686,0
1.2022,7.6701,0
1.2017,7.7186,0
1.2015,7.6298,0
1.2022,7.6067,0
1.201,7.6552,0
1.2008,7.6042,0
1.2018,7.6067,0
1.2012,7.6776,0
1.2017,7.6184,0
1.2011,7.5859,0
1.2014,7.746,0
1.2018,7.8812,0
1.2019,7.9313,0
1.2019,7.9095,0
1.2012,7.8594,0
1.2017,8.0002,0
1.2011,8.0714,0
1.2013,7.9629,0
1.201,8.0052,0
1.2019,7.8994,0
1.2015,7.7861,0
1.201,7.8194,0
1.2013,7.614,0
1.2013,7.5664,0
1.2015,7.544,0
1.2012,7.6087,0
1.2021,7.6989,0
1.2018,7.5738,0
1.2022,7.5971,0
1.2006,7.746,0
1.2013,7.81,0
1.201,7.8297,0
1.2019,7.9113,0
1.2015,7.8771,0
1.2021,7.8334,0
1.2017,7.7874,0
1.2009,7.709,0
1.2014,7.6749,0
1.2011,7.6059,0
1.202,7.8055,0
1.2014,7.8961,0
1.202,7.9256,0
1.2009,7.8516,0
1.2014,7.8562,0
1.2018,7.9569,0
1.2015,7.9393,0
1.2021,8.0747,0
1.2019,8.1744,0
1.202,8.1716,0
1.2008,8.1395,0
1.2016,8.3121,0
1.2016,8.2565,0
1.2015,8.2737,0
1.202,8.3183,0
1.2016,8.2607,0
1.2016,8.1159,0
1.2021,8.1117,0
1.2013,8.332,0
1.201,8.2031,0
1.2015,8.1059,0
1.201,7.9679,0
1.2021,7.8865,0
1.2016,7.6684,0
1.2019,7.6552,0
1.2006,7.7026,0
1.2017,7.6329,0
1.2013,7.6677,0
1.201,7.6142,0
1.2012,7.6386,0
1.2016,7.7122,0
1.2015,7.7774,0
1.2013,8.0185,0
1.2017,7.9728,0
1.2014,7.9684,0
1.201,7.9873,0
1.2016,7.9302,0
1.2015,8.0276,0
1.202,8.0278,0
1.2018,7.9448,0
1.2021,7.7348,0
1.202,7.6957,0
1.2017,7.9513,0
1.2017,8.0578,0
1.2005,7.9619,0
1.2015,7.8494,0
1.2006,7.8136,0
1.2017,7.8306,0
1.2022,7.9761,0
1.2016,7.7899,0
1.2019,7.6562,0
1.2015,7.6158,0
1.2022,7.6362,0
1.2004,7.6094,0
1.2014,7.7512,0
1.2016,7.9258,0
1.2018,7.9305,0
1.202,7.8294,0
1.2015,8.0393,0
1.2021,7.9181,0
1.2011,7.8961,0
1.2018,7.9167,0
1.2001,7.9523,0
1.2015,7.9208,0
1.2015,8.0254,0
1.2018,7.9922,0
1.2015,8.069,0
1.2015,8.0154,0
1.2016,8.0611,0
1.201,8.1613,0
1.2011,8.2119,0
1.2008,8.206,0
1.2012,8.2601,0
1.2012,8.1595,0
1.2022,8.1624,0
1.2016,8.1631,0
1.2017,8.0067,0
1.2006,8.0817,0
1.2016,8.2371,0
1.2014,8.1878,0
1.2024,8.265,0
1.2018,8.2919,0
1.2017,8.3239,0
1.2019,8.3191,0
1.2016,8.229,0
1.2009,8.2297,0
1.2009,8.1869,0
1.2014,8.3683,0
1.2017,8.3786,0
1.2021,8.383,0
1.2017,8.5072,0
1.2018,8.496,0
1.2018,8.6046,0
1.2013,8.6172,0
1.2014,8.4755,0
1.2005,8.5937,0
1.2013,8.7972,0
1.2015,8.9021,0
1.2016,8.924,0
1.2017,8.9291,0
1.2015,8.7148,0
1.2016,8.461,0
1.2016,8.5294,0
1.2011,8.6393,0
1.2015,8.6095,0
1.2004,8.4434,0
1.2013,8.4993,0
1.2016,8.5133,0
1.2014,8.3222,0
1.2019,8.3357,0
1.2015,8.367,0
1.2016,8.4458,0
1.2021,8.6289,0
1.2014,8.5798,0
1.2012,8.3055,0
1.2017,8.1659,0
1.2,8.2432,0
1.2016,8.2714,0
1.2014,8.1471,0
1.2014,8.1108,0
1.2017,8.1277,0
1.202,8.1506,0
1.2018,8.0607,0
1.2015,7.9957,0
1.2022,8.1872,0
1.2003,8.2468,0
1.2018,8.2479,0
1.2013,8.3361,0
1.2007,8.2176,0
1.2014,8.1457,0
1.2012,8.1295,0
1.2012,8.2387,0
1.2015,8.1283,0
1.2016,8.0448,0
1.2012,8.0783,0
1.2017,7.9494,0
1.201,7.8491,0
1.2012,7.8652,0
1.2019,7.734,0
1.2,7.7192,0
1.2014,7.6054,0
1.2013,7.5134,0
1.2019,7.6565,0
1.2007,7.5905,0
1.2017,7.6625,0
1.2018,7.8698,0
1.2015,7.8281,0
1.2019,7.6492,0
1.2017,7.6368,0
1.2014,7.5994,0
1.2014,7.5693,0
1.2015,7.5355,0
1.2021,7.5172,0
1.2008,7.4788,0
1.2008,7.558,0
1.2014,7.6893,0
1.2015,7.608,0
1.2013,7.5884,0
1.2017,7.7641,0
1.2017,7.7547,0
1.2013,7.7388,0
1.2015,7.7584,0
1.2008,7.7567,0
1.2014,7.8106,0
1.2008,7.7432,0
1.2017,7.8323,0
1.2018,7.7184,0
1.2015,7.6511,0
1.2015,7.6764,0
1.2016,7.5701,0
1.2017,7.6318,0
1.2019,7.6976,0
1.2018,7.5861,0
1.202,7.4996,0
1.2008,7.656,0
1.201,7.7133,0
1.2013,7.7273,0
1.2019,7.6854,0
1.2011,7.6723,0
1.2022,7.6536,0
1.2017,7.5258,0
1.2017,7.5946,0
1.2017,7.4523,0
1.2016,7.4961,0
1.2019,7.7659,0
1.2007,7.7974,0
1.2014,7.8898,0
1.201,7.9846,0
1.2014,7.9102,0
1.2018,8.0158,0
1.2015,7.9568,0
1.2019,7.9418,0
1.2008,7.8032,0
1.202,7.7649,0
1.2003,7.8461,0
1.2017,7.6633,0
1.2015,7.7108,0
1.2016,7.605,0
1.202,7.5861,0
1.2017,7.5654,0
1.2024,7.4982,0
1.2011,7.4629,0
1.2008,7.3314,0
1.2017,7.3098,0
1.2011,7.1757,0
1.201,7.2185,0
1.2014,7.1631,0
1.2015,7.0432,0
1.2011,7.2232,0
1.2016,7.2632,0
1.2019,7.3806,0
1.2015,7.2813,0
1.2015,7.3326,0
1.2016,7.4081,0
1.2015,7.3992,0
1.2013,7.4782,0
1.2017,7.5139,0
1.2021,7.5881,0
1.2008,7.7547,0
1.2011,7.8425,0
1.2013,8.1267,0
1.2014,8.1394,0
1.2012,8.296,0
1.2015,8.2195,0
1.2014,8.1717,0
1.2014,8.2491,0
1.2016,8.2284,0
1.2013,8.1645,0
1.2017,8.2468,0
1.201,8.2419,0
1.2014,8.1288,0
1.2015,8.049,0
1.2016,7.9295,0
1.2012,7.8336,0
1.2012,7.8048,0
1.2006,7.7871,0
1.2014,7.8155,0
1.2018,7.8412,0
1.2017,7.819,0
1.2016,7.7648,0
1.2015,7.7815,0
1.2017,7.8488,0
1.2017,7.8604,0
1.2014,7.672,0
1.2013,7.5424,0
1.2013,7.6703,0
1.2021,7.8892,0
1.2019,8.0508,0
1.2023,8.2708,0
1.2019,8.4145,0
1.2016,8.5888,0
1.2018,8.7599,0
1.202,8.6764,0
1.2019,8.6692,0
1.2014,8.6751,0
1.2017,8.7496,0
1.2023,8.8541,0
1.2016,8.7942,0
1.2017,8.8075,0
1.2019,8.7288,0
1.2021,8.7899,0
1.2022,8.6969,0
1.2022,8.692,0
1.2018,8.6462,0
1.2015,8.626,0
1.2016,8.5229,0
1.2014,8.4409,0
1.2013,8.5071,0
1.2018,8.4353,0
1.2022,8.4151,0
1.2019,8.3001,0
1.2017,8.2246,0
1.2015,8.1689,0
1.2023,8.1378,0
1.202,8.2018,0
1.2009,8.232,0
1.2012,8.2289,0
1.2018,8.1406,0
1.2014,8.1418,0
1.2008,7.9675,0
1.2014,7.9386,0
1.2017,7.8626,0
1.201,7.7133,0
1.2014,7.7337,0
1.2018,7.7208,0
1.2021,7.7781,0
1.2018,7.8576,0
1.2012,7.7644,0
1.2021,7.6803,0
1.2013,7.6115,0
1.2014,7.5377,0
1.202,7.5298,0
1.2012,7.5051,0
1.2003,7.3745,0
1.2013,7.2498,0
1.2012,7.2397,0
1.2009,7.3914,0
1.2014,7.3373,0
1.2011,7.4956,0
1.2018,7.3784,0
1.2022,7.253,0
1.2019,7.2629,0
1.2012,7.2558,0
1.2019,7.2352,0
1.2006,7.3128,0
1.2016,7.4419,0
1.2017,7.5378,0
1.2018,7.5262,0
1.2022,7.5863,0
1.2003,7.6578,0
1.2013,7.6684,0
1.2012,7.734,0
1.2002,7.8557,0
1.2012,7.7496,0
1.2016,7.5547,0
1.2015,7.5652,0
1.2015,7.6217,0
1.2013,7.6112,0
1.2022,7.8314,0
1.202,7.9257,0
1.2016,8.006,0
1.2013,8.0302,0
1.2017,7.8937,0
1.2017,7.71,0
1.2016,7.5746,0
1.2025,7.6886,0
1.2008,7.8067,0
1.2003,7.7945,0
1.2015,7.9146,0
1.2015,8.0674,0
1.2018,7.9762,0
1.2014,8.0249,0
1.2016,8.0018,0
1.2022,7.9713,0
1.2011,8.1476,0
1.2014,8.0827,0
1.2016,7.9509,0
1.2016,7.9133,0
1.202,7.9725,0
1.2018,8.0399,0
1.202,7.9721,0
1.2017,7.999,0
1.2018,7.8515,0
1.2021,7.8069,0
1.2016,7.8661,0
1.2013,7.759,0
1.2013,7.9,0
1.2006,7.9249,0
1.2014,7.9047,0
1.2018,7.8422,0
1.2017,7.7699,0
1.2017,7.8896,0
1.2017,7.9738,0
1.2018,8.0917,0
1.2017,7.946,0
1.2019,7.8329,0
1.2013,7.7596,0
1.2012,7.756,0
1.2017,7.7712,0
1.2013,7.8999,0
1.2018,7.9054,0
1.2017,7.9203,0
1.2017,7.9293,0
1.2014,7.78,0
1.2012,7.7054,0
1.2007,7.6368,0
1.2014,7.5741,0
1.2005,7.5514,0
1.2005,7.3391,0
1.2008,7.233,0
1.201,7.1963,0
1.2011,7.2192,0
1.2009,7.2875,0
1.2013,7.4591,0
1.2011,7.4273,0
1.2015,7.2989,0
1.2015,7.3864,0
1.2016,7.4638,0
1.2022,7.5358,0
1.202,7.5731,0
1.202,7.655,0
1.2022,7.8391,0
1.2023,7.8086,0
1.2023,8.0117,0
1.2024,8.1012,0
1.2021,7.9997,0
1.2017,8.0308,0
1.202,8.0614,0
1.2016,7.9737,0
1.2016,7.8914,0
1.2019,7.8008,0
1.2015,7.717,0
1.2016,7.7536,0
1.202,7.7706,0
1.2015,7.8134,0
1.2014,7.823,0
1.2015,7.7416,0
1.2019,7.6323,0
1.2016,7.6932,0
1.2016,7.6976,0
1.2021,7.7703,0
1.202,7.9225,0
1.2022,8.1779,0
1.202,8.0809,0
1.2019,8.0959,0
1.2017,8.1732,0
1.2017,8.1314,0
1.2014,8.0026,0
1.2013,7.995,0
1.2014,7.9561,0
1.2015,7.9517,0
1.2019,7.929,0
1.2017,7.9996,0
1.2015,7.9435,0
1.2017,7.8397,0
1.2016,7.9993,0
1.2012,8.1041,0
1.2014,8.0383,0
1.2018,8.1981,0
1.2017,8.321,0
1.2025,8.4154,0
1.2017,8.4952,0
1.2015,8.6082,0
1.2013,8.5306,0
1.2013,8.6114,0
1.2015,8.687,0
1.2024,8.5526,0
1.2019,8.448,0
1.2023,8.3568,0
1.2016,8.319,0
1.201,8.4482,0
1.2005,8.367,0
1.2006,8.3564,0
1.2014,8.3112,0
1.2021,8.3758,0
1.202,8.3252,0
1.202,8.2673,0
1.2015,8.235,0
1.2003,8.1066,0
1.2011,8.0084,0
1.2012,7.9459,0
1.2015,7.7462,0
1.2013,7.6878,0
1.2013,7.8192,0
1.2005,7.7631,0
1.2011,7.7312,0
1.2012,7.6784,0
1.2014,7.6835,0
1.2014,7.6054,0
1.2012,7.471,0
1.2012,7.5486,0
1.2018,7.4536,0
1.2018,7.3512,0
1.2023,7.2737,0
1.2016,7.1705,0
1.2013,7.2438,0
1.2015,7.245,0
1.202,7.2772,0
1.2018,7.3916,0
1.2014,7.3737,0
1.2015,7.3424,0
1.2015,7.3736,0
1.2015,7.4745,0
1.2021,7.4464,0
1.2025,7.3735,0
1.2019,7.1906,0
1.2017,7.1691,0
1.2014,7.2981,0
1.2014,7.3994,0
1.2015,7.3413,0
1.2013,7.3954,0
1.2014,7.2988,0
1.2016,7.6239,0
1.2013,7.6329,0
1.2018,7.6112,0
1.202,7.563,0
1.2023,7.5869,0
1.202,7.6468,0
1.2023,7.6564,0
1.2022,7.6418,0
1.2019,7.6528,0
1.2018,7.7573,0
1.202,7.7765,0
1.2021,7.6812,0
1.2018,7.6832,0
1.2014,7.6008,0
1.2014,7.5653,0
1.2008,7.6996,0
1.2008,7.7697,0
1.2012,7.5963,0
1.2015,7.4901,0
1.2014,7.4445,0
1.2012,7.4291,0
1.2014,7.5393,0
1.2013,7.6034,0
1.201,7.755,0
1.2011,7.7185,0
1.201,7.6538,0
1.2017,7.6956,0
1.2017,7.596,0
1.2019,7.5975,0
1.2015,7.5471,0
1.2013,7.4962,0
1.2018,7.4719,0
1.2014,7.603,0
1.2019,7.4685,0
1.2018,7.4924,0
1.2018,7.59,0
1.2015,7.5383,0
1.2018,7.5372,0
1.2015,7.6607,0
1.2019,7.691,0
1.2016,7.7716,0
1.2018,7.771,0
1.2017,7.7142,0
1.2018,7.7363,0
1.2019,7.6513,0
1.2017,7.5804,0
1.201,7.8037,0
1.2016,7.9399,0
1.201,7.9145,0
1.2015,7.9498,0
1.2013,7.9634,0
1.2017,8.1543,0
1.2014,8.1769,0
1.2012,8.3087,0
1.2015,8.5602,0
1.2011,8.661,0
1.2012,8.7209,0
1.201,8.828,0
1.2007,8.6343,0
1.2003,8.5972,0
1.2007,8.5015,0
1.201,8.5547,0
1.2012,8.551,0
1.2004,8.6416,0
1.2013,8.592,0
1.201,8.6925,0
1.2018,8.6693,0
1.2019,8.6316,0
1.2014,8.6566,0
1.2016,8.5263,0
1.2013,8.4563,0
1.2014,8.3621,0
1.2016,8.2426,0
1.2014,8.2808,0
1.2017,8.1277,0
1.2014,8.1039,0
1.2002,8.081,0
1.2012,8.0517,0
1.2012,7.9008,0
1.2012,7.7515,0
1.2011,7.7109,0
1.201,7.854,0
1.2015,7.8717,0
1.2011,7.8375,0
1.2015,7.9792,0
1.2018,7.8434,0
1.2014,7.7449,0
1.2013,7.8191,0
1.2016,7.8601,0
1.2011,7.876,0
1.2,7.7484,0
1.2011,7.8364,0
1.2018,7.85,0
1.2006,7.8222,0
1.2008,7.8837,0
1.2016,8.099,0
1.201,8.2006,0
1.2012,8.1928,0
1.2011,8.1573,0
1.2012,8.2005,0
1.2016,8.2796,0
1.2014,8.3603,0
1.2015,8.3231,0
1.2014,8.2543,0
1.2015,8.2081,0
1.2011,8.3519,0
1.2013,8.5058,0
1.2019,8.4628,0
1.2011,8.434,0
1.2002,8.5358,0
1.2013,8.4286,0
1.201,8.4019,0
1.2014,8.4471,0
1.2012,8.4324,0
1.2011,8.3777,0
1.201,8.2489,0
1.2007,8.0668,0
1.2014,8.1102,0
1.2021,8.028,0
1.201,7.8882,0
1.2012,7.6462,0
1.2011,7.5319,0
1.2008,7.5541,0
1.1999,7.5133,0
1.2017,7.5451,0
1.2012,7.4587,0
1.2002,7.3275,0
1.2017,7.2795,0
1.2016,7.2118,0
1.2011,7.2219,0
1.2011,7.1659,0
1.2013,7.1591,0
1.202,7.2502,0
1.2018,7.2779,0
1.2016,7.2103,0
1.2009,7.1254,0
1.2016,7.1083,0
1.2015,7.2202,0
1.2016,7.1597,0
1.2011,7.1318,0
1.2015,7.193,0
1.2013,7.2639,0
1.2012,7.246,0
1.2015,7.2079,0
1.2022,7.3478,0
1.2019,7.4142,0
1.2015,7.4026,0
1.2014,7.4631,0
1.2015,7.3053,0
1.2012,7.158,0
1.2011,7.1524,0
1.2016,6.9576,0
1.2022,6.7812,0
1.2011,6.9141,0
1.2001,7.0538,0
1.201,7.0898,0
1.2012,7.0467,0
1.2021,7.2573,0
1.2013,7.2707,0
1.2005,7.2237,0
1.2003,7.2052,0
1.2009,7.3382,0
1.2015,7.5096,0
1.2012,7.4116,0
1.2015,7.5418,0
1.2008,7.7091,0
1.2009,7.7888,0
1.2011,7.7448,0
1.2009,7.7627,0
1.2007,7.8126,0
1.2013,7.7292,0
1.2011,7.6833,0
1.2016,7.8672,0
1.2014,7.9224,0
1.2013,7.9284,0
1.2013,7.786,0
1.2013,7.6879,0
1.2016,7.706,0
1.2021,7.6846,0
1.2016,7.6599,0
1.2018,7.6799,0
1.2011,7.5498,0
1.2016,7.5937,0
1.2012,7.7062,0
1.2015,7.8099,0
1.2012,7.9384,0
1.2011,7.9838,0
1.2013,7.9423,0
1.201,7.8514,0
1.2021,7.9428,0
1.2018,7.9974,0
1.2018,8.0957,0
1.2012,8.0318,0
1.2014,7.9886,0
1.2013,8.0226,0
1.2012,7.8723,0
1.2012,7.821,0
1.2017,7.7006,0
1.2016,7.7601,0
1.2016,7.7837,0
1.2003,7.7633,0
1.2012,7.7691,0
1.2013,7.8529,0
1.2015,7.7448,0
1.2018,7.6887,0
1.2011,7.6933,0
1.2003,7.7014,0
1.2009,7.6711,0
1.2012,7.562,0
1.2012,7.4225,0
1.2014,7.4396,0
1.2014,7.5363,0
1.2011,7.4653,0
1.2008,7.4464,0
1.2012,7.5244,0
1.2016,7.4858,0
1.2015,7.6008,0
1.2015,7.7336,0
1.2014,7.6328,0
1.2013,7.6432,0
1.2017,7.6008,0
1.2004,7.6214,0
1.201,7.8535,0
1.2014,8.0563,0
1.2018,7.9745,0
1.2008,7.9049,0
1.2006,7.7905,0
1.2012,7.888,0
1.2013,7.8274,0
1.2014,7.7558,0
1.2006,7.684,0
1.2013,7.7013,0
1.2018,7.6128,0
1.201,7.7548,0
1.2016,7.6838,0
1.2014,7.8397,0
1.2012,7.8876,0
1.2016,7.8857,0
1.2008,7.8701,0
1.2007,7.8746,0
1.2011,7.8303,0
1.201,7.8504,0
1.2009,7.8978,0
1.2016,7.8709,0
1.2011,7.838,0
1.2012,7.6734,0
1.2006,7.608,0
1.2014,7.7063,0
1.2013,7.8868,0
1.2015,7.9991,0
1.2018,8.0208,0
1.2019,8.0168,0
1.2014,8.0311,0
1.2014,7.9996,0
1.2009,7.9877,0
1.2019,8.1625,0
1.2018,8.1453,0
1.2017,7.9949,0
1.2014,7.9809,0
1.2014,8.0631,0
1.2017,8.1232,0
1.2001,8.0616,0
1.2007,7.9821,0
1.2013,8.1743,0
1.2014,8.222,0
1.2017,8.2768,0
1.201,8.2308,0
1.201,8.2495,0
1.2008,8.0387,0
1.2008,7.9289,0
1.2018,7.7154,0
1.2021,7.6838,0
1.2015,7.7235,0
1.201,7.7986,0
1.2013,7.84,0
1.202,7.7623,0
1.2012,7.7275,0
1.2014,7.6969,0
1.2015,7.6759,0
1.2018,7.6282,0
1.2014,7.6474,0
1.2015,7.6893,0
1.2007,7.8508,0
1.2003,7.7629,0
1.2004,7.7136,0
1.3755,7.8887,0
1.3756,7.8593,0
1.3746,7.8575,0
1.3751,7.8557,0
1.3742,7.7287,0
1.3749,7.5729,0
1.375,7.5203,0
1.3759,7.451,0
1.3753,7.516,0
1.3755,7.5789,0
1.3748,7.5293,0
1.3749,7.6245,0
1.3749,7.6008,0
1.3756,7.5293,0
1.3752,7.4957,0
1.3756,7.4008,0
1.3758,7.3968,0
1.3748,7.3575,0
1.3747,7.3259,0
1.3754,7.4118,0
1.3755,7.4289,0
1.3756,7.5593,0
1.3745,7.571,0
1.3753,7.5917,0
1.3748,7.6207,0
1.375,7.6446,0
1.3746,7.5153,0
1.3756,7.4406,0
1.3751,7.4463,0
1.3754,7.5796,0
1.3744,7.5555,0
1.3755,7.6127,0
1.3746,7.7505,0
1.375,7.7859,0
1.3758,7.9151,0
1.3753,7.8104,0
1.3757,7.8805,0
1.3753,7.9624,0
1.3752,7.8679,0
1.3752,7.6782,0
1.3748,7.5749,0
1.3749,7.6909,0
1.3747,7.6444,0
1.3749,7.639,0
1.3759,7.6284,0
1.3755,7.7115,0
1.3754,7.7047,0
1.3753,7.7985,0
1.3756,7.6653,0
1.3948,7.7398,0
1.4333,7.8523,0
1.4376,7.9415,0
1.4366,8.1413,0
1.4372,8.0941,0
1.4377,8.0543,0
1.4376,8.0114,0
1.4375,8.1803,0
1.4373,8.1185,0
1.4375,8.1834,0
1.4376,8.0736,0
1.438,8.103,0
1.4381,8.1503,0
1.4381,8.2348,0
1.4381,8.1408,0
1.4384,7.9231,0
1.4384,7.8417,0
1.4368,7.957,0
1.4372,8.073,0
1.4377,7.9809,0
1.4373,8.1508,0
1.4378,8.1542,0
1.4376,8.1094,0
1.4373,8.024,0
1.4373,7.8881,0
1.4385,8.0118,0
1.4385,8.0124,0
1.4376,8.2418,0
1.4378,8.2882,0
1.4383,8.2823,0
1.4385,8.2169,0
1.4379,8.0393,0
1.4381,7.9872,0
1.4375,7.9162,0
1.4377,7.751,0
1.438,7.6309,0
1.4371,7.6196,0
1.4378,7.5813,0
1.4377,7.5199,0
1.4387,7.486,0
1.4382,7.3367,0
1.4375,7.3693,0
1.4379,7.3586,0
1.4382,7.3614,0
1.4378,7.3969,0
1.4381,7.5399,0
1.4381,7.5671,0
1.4369,7.5938,0
1.4378,7.5752,0
1.4379,7.3557,0
1.4378,7.2784,0
1.4369,7.2071,0
1.4373,7.1567,0
1.4377,7.1879,0
1.4379,7.2604,0
1.4369,7.3686,0
1.437,7.3098,0
1.4374,7.4536,0
1.4375,7.4098,0
1.4383,7.3321,0
1.4379,7.1046,0
1.4867,7.1588,0
1.5019,7.2123,0
1.5039,7.172,0
1.5035,7.2892,0
1.5044,7.3759,0
1.5035,7.4101,0
1.502,7.3588,0
1.5032,7.4345,0
1.5029,7.4765,0
1.5025,7.4647,0
1.5028,7.7122,0
1.5035,7.7295,0
1.5036,7.7836,0
1.5032,7.7522,0
1.5036,7.7307,0
1.5035,7.6436,0
1.5035,7.4625,0
1.5035,7.3952,0
1.5033,7.3905,0
1.504,7.4771,0
1.5034,7.5106,0
1.5032,7.6924,0
1.5031,7.6123,0
1.5026,7.5679,0
1.5026,7.3919,0
1.5028,7.2516,0
1.5025,7.2544,0
1.5032,7.2345,0
1.5038,7.0945,0
1.5039,7.0526,0
1.5033,7.0755,0
1.5034,7.0629,0
1.5029,7.1232,0
1.5032,7.0952,0
1.503,7.0724,0
1.5023,7.1396,0
1.5032,7.1783,0
1.5027,7.1198,0
1.5022,7.0303,0
1.5036,7.0317,0
1.5034,7.205,0
1.5034,7.2175,0
1.5035,7.1605,0
1.5021,7.0794,0
1.5031,7.0414,0
1.5032,7.0709,0
1.5026,6.9365,0
1.5033,6.7588,0
1.5024,6.9727,0
1.5034,6.9299,0
1.5033,7.0408,0
1.504,6.9988,0
1.5033,7.2102,0
1.5036,7.3289,0
1.5043,7.3361,0
1.503,7.3599,0
1.5029,7.3417,0
1.5031,7.3431,0
1.5025,7.2979,0
1.5033,7.3649,0
1.5026,7.3182,0
1.5022,7.5159,0
1.5035,7.434,0
1.5035,7.4126,0
1.5037,7.3849,0
1.5032,7.419,0
1.5033,7.362,0
1.5035,7.3347,0
1.5033,7.5212,0
1.5036,7.4947,0
1.504,7.5374,0
1.5017,7.613,0
1.503,7.698,0
1.5029,7.7627,0
1.5026,7.82,0
1.5032,7.8721,0
1.5033,7.8279,0
1.5036,7.7737,0
1.5027,7.7576,0
1.5035,7.6583,0
1.5038,7.6368,0
1.5036,7.6693,0
1.5032,7.7229,0
1.5034,7.7347,0
1.5034,7.7406,0
1.5024,7.8681,0
1.5031,7.8339,0
1.5028,7.7126,0
1.5028,7.6396,0
1.503,7.5629,0
1.5034,7.6371,0
1.5034,7.5974,0
1.5033,7.4644,0
1.5038,7.3336,0
1.5038,7.4548,0
1.5036,7.5214,0
1.5037,7.4666,0
1.5028,7.4926,0
1.5031,7.4605,0
1.5034,7.4542,0
1.5031,7.5736,0
1.5033,7.7248,0
1.5028,7.656,0
1.5029,7.6323,0
1.5038,7.7215,0
1.5037,7.7425,0
1.5032,8.0276,0
1.5037,8.0717,0
1.5038,7.9562,0
1.5031,7.921,0
1.5032,8.0443,0
1.5023,8.0118,0
1.5034,8.0157,0
1.5028,8.0473,0
1.5033,7.7873,0
1.5037,7.8359,0
1.5036,7.8572,0
1.5034,7.9073,0
1.5042,7.9124,0
1.5022,8.0147,0
1.5031,7.9684,0
1.5029,7.8581,0
1.5029,7.936,0
1.5032,8.0425,0
1.5024,7.9377,0
1.5029,7.8184,0
1.5039,7.7788,0
1.5036,7.6801,0
1.5035,7.5982,0
1.5032,7.6943,0
1.5027,7.5525,0
1.5032,7.5885,0
1.5028,7.6988,0
1.503,7.8356,0
1.5028,7.9333,0
1.5026,8.0078,0
1.503,8.1408,0
1.5036,8.049,0
1.5037,7.9214,0
1.5031,7.7879,0
1.5033,7.6831,0
1.5036,7.6254,0
1.5021,7.6717,0
1.5035,7.7791,0
1.5041,7.653,0
1.5022,7.8402,0
1.5032,7.8252,0
1.5029,7.7887,0
1.5028,7.9092,0
1.5025,7.8799,0
